"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20234","A","골목상권","3110125","사근동살곶이상점가","4513436886","1208882551","594613239","310336046","599702547","543646736","151429905","180333243","696761231","227731388"
"20234","A","골목상권","3110124","뚝섬역교차로","4832439315","1317944078","579843467","357404760","617748274","757812441","169530868","153681291","672240826","206233310"
"20234","A","골목상권","3110123","마장역 3번","7491072524","2134186446","917755521","558293051","1027633575","1100163157","263879460","255456232","903387241","330317841"
"20234","A","골목상권","3110122","마장역 2번","5179781086","1434712032","627439747","379670242","693186476","819545318","190353424","160846641","652621798","221405408"
"20234","A","골목상권","3110121","한양대역 4번","739547484","178386828","106661255","44155283","95678497","64809418","25581796","33820733","147165570","43288104"
"20234","A","골목상권","3110120","서울숲카페거리","2179947651","574624681","269938045","168253401","270546102","350889177","89203624","69212906","294153682","93126033"
"20234","A","골목상권","3110119","마장지하차도","3814316552","1064351515","460023782","281061875","512015082","599870146","139561791","119325633","476403052","161703676"
"20234","A","골목상권","3110118","왕십리역 9번","5600078680","1499859564","675631002","404474118","732979056","889784916","190155638","177923023","783537188","245734175"
"20234","A","골목상권","3110117","성동구보건소","5215028502","1460251201","627992598","391615975","709419003","818749030","193304340","164425085","629173722","220097548"
"20234","A","골목상권","3110116","청계천박물관","7210269255","1983696202","866577009","534630427","975873427","1157803403","263712800","221360241","901018261","305597485"
"20234","A","골목상권","3110115","상왕십리역 3번","6271184253","1712594826","760979831","479132864","845864002","1020393177","237728874","196248683","750993754","267248242"
"20234","A","골목상권","3110114","왕십리파출소","5284757356","1412962997","642247088","401183631","708013634","883211395","197655603","161854422","649796360","227832226"
"20234","A","골목상권","3110113","응봉산","4509158562","1176701391","534795480","311655211","585701832","748012112","152223865","129561227","678105788","192401656"
"20234","A","골목상권","3110112","행당역 2번","8270149516","2258104057","980508324","583846561","1108183690","1315304885","276419355","252965522","1143286154","351530968"
"20234","A","골목상권","3110111","대현산장미원","6761388986","1760342265","801525420","460098448","865815035","1120146615","226966931","195489628","1043926008","287078636"
"20234","A","골목상권","3110110","상왕십리역 6번","6005806940","1722277798","715619076","444203599","825890287","910419006","215627551","192175134","729378203","250216286"
"20234","A","골목상권","3110109","금호삼성래미안아파트","7967497552","2052684798","951307491","559634543","1006139469","1329800851","283717405","234591352","1214424712","335196931"
"20234","A","골목상권","3110108","성동구립금호도서관","7545703637","1987951538","884996174","516574424","977632354","1227969569","258094668","221232494","1159390854","311861562"
"20234","A","골목상권","3110107","금호사거리","6274821108","1655215937","744181953","449734939","816456438","1032433618","223451731","188425065","904737182","260184245"
"20234","A","골목상권","3110106","금북초등학교","5063647510","1421596877","587206983","343490346","696141772","772068711","165914284","150761298","716883854","209583385"
"20234","A","골목상권","3110105","금동어린이공원","11282772623","3025404009","1338975184","805870763","1486193107","1836343614","395607029","340810471","1583225791","470342655"
"20234","A","골목상권","3110104","신금호역 4번","9571877649","2518525470","1145125524","685122247","1237015813","1587896950","338331253","288328090","1366695617","404836685"
"20234","A","골목상권","3110103","옥수터널","6240274089","1537456597","746779564","445610556","769640419","1087816357","224564324","182169431","986538824","259698017"
"20234","A","골목상권","3110102","옥수역 6번","8879830334","2143737505","1068362104","643035686","1091951952","1582417641","322769481","256092867","1395797669","375665429"
"20234","A","골목상권","3110101","옥정중학교","5986619914","1484919735","734023994","449956470","761030877","1056632328","239845822","174419251","829253318","256538119"
"20234","A","골목상권","3110100","옥수동우편취급국","4481794201","1116367354","549799920","335904401","566617394","784237634","182019839","131107722","624639700","191100237"
"20234","A","골목상권","3110099","유엔빌리지길","6747056092","1575778932","869909238","556752914","809676500","1238842019","341467363","197702809","868837575","288088742"
"20234","A","골목상권","3110098","서울독일학교","4406054274","1016544781","576822338","363556221","518842452","817369879","233841357","129252748","561234258","188590240"
"20234","A","골목상권","3110097","한남초등학교","2753625705","630319818","349578799","230013780","314077748","503598499","133470838","82981089","394267233","115317901"
"20234","A","골목상권","3110096","한남힐사이드아파트","1714442223","399616017","216968108","145621661","201218003","311835586","82010903","51698059","232894253","72579633"
"20234","A","골목상권","3110095","한강진역 3번","6759122826","1601348616","854396029","571246238","791181023","1206307161","316916416","207789746","923039702","286897895"
"20234","A","골목상권","3110094","오산중학교","3323704526","878515609","410064697","259943331","441676739","571913769","124337835","103360435","385721927","148170184"
"20234","A","골목상권","3110093","우사단길","12044731992","3152515687","1500400696","982888257","1538280307","2039330904","486033535","388184187","1426800582","530297837"
"20234","A","골목상권","3110092","NH농협은행 보광동지점","9520235986","2578337469","1173008406","755528394","1268367108","1589256105","351783911","307930939","1071623996","424399658"
"20234","A","골목상권","3110091","리움미술관","3340006501","802726523","426991734","281410566","396551885","595157555","159325890","102915540","430802718","144124090"
"20234","A","골목상권","3110090","한국폴리텍대학서울정수캠퍼스","6887995480","1819634437","851627745","539258809","914088501","1172676603","262283883","215782543","807137975","305504984"
"20234","A","골목상권","3110089","서빙고동주민센터","4605762694","1160905454","558627802","351416989","587307263","780180997","180468241","136790105","657622249","192443594"
"20234","A","골목상권","3110088","오산고등학교","7529357179","1921476738","927541978","584493261","976650297","1289887595","301464253","227702346","976327128","323813583"
"20234","A","골목상권","3110087","이태원엔틱가구거리","5242717180","1372273465","652133275","423906183","672198543","887105829","202155510","169753340","629150745","234040290"
"20234","A","골목상권","3110086","이태원역 북측","7419142691","1823644520","927155941","601787294","894967288","1289476974","323259546","229575727","1013014626","316260775"
"20234","A","골목상권","3110085","경리단길남측","7403591198","1834315763","914962920","588415811","900528490","1276215126","308408312","227973530","1038632808","314138438"
"20234","A","골목상권","3110084","경리단길북측","8058521331","2055662906","979628569","621476242","1000391618","1362800596","306707892","250372217","1139251444","342229847"
"20234","A","골목상권","3110083","서빙고역 1번","3463786675","857129740","428399080","268767249","442909239","602242708","148582453","101323051","468500611","145932544"
"20234","A","골목상권","3110082","용산구청","3257478237","829149588","406361975","267102867","399279722","552725418","132638855","105052613","422903157","142264042"
"20234","A","골목상권","3110081","해방촌 남동측","7061047302","1893878386","848538759","527449878","910754412","1147009585","249629263","222935563","961324759","299526697"
"20234","A","골목상권","3110080","해방촌예술마을","7538464172","1973137202","910955517","556949827","959715182","1233055208","278291252","232461848","1076423022","317475114"
"20234","A","골목상권","3110079","후암동주민센터","11857113980","3011016685","1456751535","896880481","1487624346","1992879154","479078197","358651433","1672962594","501269555"
"20234","A","골목상권","3110078","이촌동점보아파트","6620475543","1497855367","821255180","492591538","787328975","1226778171","278265048","182559530","1049781347","284060387"
"20234","A","골목상권","3110077","삼광초등학교","7440767906","1853864289","914270281","570190897","916893061","1268469667","296838621","225528864","1077415618","317296608"
"20234","A","골목상권","3110076","삼각지역 14번","1642959220","418918871","202102754","135065218","212438179","284324226","68093516","50461171","201133138","70422147"
"20234","A","골목상권","3110075","숙대입구역 1번","6582083177","1719212374","813695312","513159383","842426354","1083775252","258147923","209364615","855651441","286650523"
"20234","A","골목상권","3110074","서울역 12번","8377937356","2141139807","1037117005","654780080","1059467939","1419198205","345460002","256993547","1104283589","359497182"
"20234","A","골목상권","3110073","삼각지역 3번","2371811351","605682762","293116336","197113953","298838188","408413981","95751582","75329210","294219831","103345508"
"20234","A","골목상권","3110072","열정도","4869878844","1170217314","592393176","389644366","569009020","834221701","197772791","148057688","765566240","202996548"
"20234","A","골목상권","3110071","한강미주맨션아파트","6619284542","1493393828","824269033","494285153","785126517","1219435107","291179420","183236939","1050485801","277872744"
"20234","A","골목상권","3110070","용산세무서","4013987271","914935065","510945066","320641191","478613077","747000963","192196797","113721050","563831879","172102183"
"20234","A","골목상권","3110069","숙대입구","8806282100","2250526246","1114416010","657887267","1095916720","1355078602","338220808","296884006","1298080230","399272211"
"20234","A","골목상권","3110068","남영역 1번","9198502221","2297365374","1145078429","704211641","1121876617","1478480989","361762992","297730321","1389095565","402900293"
"20234","A","골목상권","3110067","배문고등학교","11736534366","3168967368","1438760443","865496842","1527807055","1779132247","427026218","386447436","1633413256","509483501"
"20234","A","골목상권","3110066","서울역 15번","7234168742","2025095206","863092992","535931650","970096050","1104667400","261696219","231353123","944039889","298196213"
"20234","A","골목상권","3110065","남정초등학교","3942882312","991815999","480586648","308140973","485659959","662976322","154013597","120953140","571597190","167138484"
"20234","A","골목상권","3110064","효창공원앞역 2번","7610774534","1902420395","950655251","558357005","940822701","1210938287","294056658","245172069","1172966612","335385556"
"20234","A","골목상권","3110063","효창공원앞역 5번","7720763653","1941309918","935614519","595373470","952467605","1304378889","298070487","235362052","1133332951","324853762"
"20234","A","골목상권","3110062","한강로동땡땡거리(은행나무길)","3939062148","1022829561","479122097","301052198","522528976","681030876","147917492","118730385","495212052","170638511"
"20234","A","골목상권","3110061","효창동주민센터","10518312709","2636545227","1275864204","774506401","1313330723","1803216982","398911537","311555573","1558747985","445634077"
"20234","A","골목상권","3110060","효창공원앞역 6번","9889318335","2554627165","1185859871","718704748","1262442281","1664280915","356361027","295026786","1432099136","419916406"
"20234","A","골목상권","3110059","새남터성지","4805969749","1197678388","589765869","362583167","627334718","868874959","181561740","139021931","627678488","211470489"
"20234","A","골목상권","3110058","성심여자고등학교","9593510592","2426034559","1152264143","699865209","1210202070","1629089068","354809030","280652798","1435195138","405398577"
"20234","A","골목상권","3110057","황학코아루아파트","4655324515","1246326880","574451158","379823080","601079777","765172961","189107180","149905281","547647789","201810409"
"20234","A","골목상권","3110056","신당역 3번","12611377842","3311497382","1533502365","941254878","1627730359","2085660733","485072264","381024065","1706976866","538658930"
"20234","A","골목상권","3110055","황학동벼룩시장","5277506777","1311890178","655679628","427536409","656056693","882177736","239160002","161101714","722819960","221084457"
"20234","A","골목상권","3110054","청구역 3번","9150931965","2294246278","1122930813","694716613","1133675680","1560950668","358882937","276470737","1317792325","391265914"
"20234","A","골목상권","3110053","청구역 1번","6675752492","1773546574","817572324","514930731","866449793","1085000179","262339673","208731833","862848375","284333010"
"20234","A","골목상권","3110052","장충초등학교","7453734531","1856873712","926213148","587824530","909064509","1268198068","309666537","229238715","1047782560","318872752"
"20234","A","골목상권","3110051","한양공고앞 교차로","4291548261","1205233640","522203469","339544048","575614967","673317988","158666060","141391855","490010479","185565755"
"20234","A","골목상권","3110050","약수역 7번","9746896555","2433818816","1203007555","748611928","1229774766","1711923661","396330133","290989637","1314226382","418213677"
"20234","A","골목상권","3110049","장충단 고개","6290808728","1531456321","785365497","503320198","756553224","1089881803","269914954","191399672","894123085","268793974"
"20234","A","골목상권","3110048","장충동주민센터","6199148431","1632881746","767451981","487051737","791935753","1006358066","242843230","199878461","800183496","270563961"
"20234","A","골목상권","3110047","다산성곽길","7017745215","1759313871","871121231","555791938","875298544","1210616832","294143300","214003955","937548884","299906660"
"20234","A","골목상권","3110046","버티고개","7205100532","1803998665","891475464","563214791","905258780","1250073943","302655658","216851787","965629971","305941473"
"20234","A","골목상권","3110045","동대문역사문화공원역 5번","2289281149","575512392","288954544","176241443","285533315","359901551","92431823","75528078","332977497","102200506"
"20234","A","골목상권","3110044","관성묘","2484031749","573685035","336730378","173645176","298405265","338865036","95927144","93911275","445342387","127520053"
"20234","A","골목상권","3110043","충무초등학교","3900115499","895436756","519409038","291787284","462054831","579071358","162516457","138804916","660085409","190949450"
"20234","A","골목상권","3110042","남산골공원옆","2165308289","527744426","280910440","172245847","261774381","353073762","92513359","72816384","303886028","100343662"
"20234","A","골목상권","3110041","남산케이블카","3463387586","864239876","452290931","284344728","448317513","627462772","175851830","103615674","355312941","151951321"
"20234","A","골목상권","3110040","중구회현체육센터(정화예술대남산캠퍼스)","3953669043","985633870","519234853","325399565","511337130","716274428","206373824","117932330","398341216","173141827"
"20234","A","골목상권","3110039","회현역 1번","3136463353","785287302","412320852","257808845","407877000","569184546","161881007","93704053","309619782","138779966"
"20234","A","골목상권","3110038","경향신문사","206292886","49272223","27739561","16565975","24820166","36348848","12129783","6042386","24756440","8617504"
"20234","A","골목상권","3110037","신설동역 12번","6129175770","1638166842","747232672","464181360","805183790","1010662367","228865793","190673710","780260537","263948699"
"20234","A","골목상권","3110036","동묘앞역 3번","6294241127","1542659233","782248270","497760369","775285405","1035492218","268431210","197527393","923550640","271286389"
"20234","A","골목상권","3110035","동묘앞역 2번","9333726989","2403783567","1157267166","724931205","1202710941","1499234919","382937038","293820117","1265548103","403493933"
"20234","A","골목상권","3110034","창신1동주민센터","4322226863","1053021685","546602759","345234109","535206820","734000927","201457677","132200759","589541928","184960199"
"20234","A","골목상권","3110033","창신역 4번","6763906663","1883702816","808082721","497784016","922687490","1069967012","247163735","208127512","844706823","281684538"
"20234","A","골목상권","3110032","수족관거리","2438008337","594690222","315343142","200137499","305277433","397085148","124006643","76494947","320277005","104696298"
"20234","A","골목상권","3110031","창신역 1번","4558031299","1293464368","538171739","313284000","625617008","707015706","153988017","137996266","599037132","189457063"
"20234","A","골목상권","3110030","동대문역 3번","4619850101","1302059698","562383819","349270511","641449729","721956604","180422870","145428641","520787230","196090999"
"20234","A","골목상권","3110029","동대문역 1번","10618476817","3107989164","1264723090","777623415","1510029572","1606057557","378602936","337279236","1194219549","441952298"
"20234","A","골목상권","3110028","이화달팽이길","6702328742","1944402461","807492460","501553112","934904610","1024443009","239620170","217594134","746441573","285877213"
"20234","A","골목상권","3110027","혜화역 1번","3796955024","1041214898","467632374","302108960","494035833","601893296","141924116","126644182","454132084","167369281"
"20234","A","골목상권","3110026","종로5가역 4번","1279480368","384953823","149819310","92958225","188300820","188770501","42519168","40817686","138250684","53090151"
"20234","A","골목상권","3110025","충신시장옆","2417880447","723090495","288220459","185096565","341024521","356326465","81588116","80884848","258160785","103488193"
"20234","A","골목상권","3110024","혜화동주민센터","4956229631","1228039955","631655169","377170172","592639122","798709769","193314781","163321842","743851864","227526957"
"20234","A","골목상권","3110023","서울대병원","1218624917","326224874","156085506","100507996","151287708","182538503","44779326","45164585","153813441","58222978"
"20234","A","골목상권","3110022","경신고등학교","6801827746","1677540522","863609825","504214281","820301939","1079405873","262757111","222419334","1061406361","310172500"
"20234","A","골목상권","3110021","성균관대학교","4274323137","1022006702","571109677","298225252","511187996","590064932","157527410","158489221","749194763","216517184"
"20234","A","골목상권","3110020","서울국제고등학교","6426079506","1602532797","829988909","458326679","796041387","919740087","239423030","226293231","1049115488","304617898"
"20234","A","골목상권","3110019","창덕궁","2581465375","724227111","323720194","211005817","364381059","410507725","122569526","81441880","235800086","107811977"
"20234","A","골목상권","3110018","중앙고등학교","3172142948","852933802","381387516","232828606","430437349","513297200","117053256","95957002","415758858","132489359"
"20234","A","골목상권","3110017","정독도서관","2509251911","693887883","300839324","188604672","352433244","400574871","95174462","76510265","297928867","103298323"
"20234","A","골목상권","3110016","평창동동측","4364605700","1081910992","546001563","328616917","573690046","777742084","182812070","123770073","559013892","191048063"
"20234","A","골목상권","3110015","청와대사랑채","2111294979","532302165","254083595","152157081","265565425","347037810","81560458","61699754","330507264","86381427"
"20234","A","골목상권","3110014","경복고등학교","1969736582","479930572","238888198","141537675","240951589","333249120","77311288","56268824","319868849","81730467"
"20234","A","골목상권","3110013","체부동홍종문가옥","2568276006","685064024","305669030","189548356","340816579","411199408","95361548","77990044","357883481","104743536"
"20234","A","골목상권","3110012","성곡미술관","5214372745","1265988161","642262960","413872215","645078961","903382879","221749785","153892433","749851149","218294202"
"20234","A","골목상권","3110011","청운초등학교","1108089226","269053880","135168215","80808915","138376366","191978815","43819085","31304570","170906246","46673134"
"20234","A","골목상권","3110010","평창동서측","5714547529","1387626970","715795016","430585179","729437459","1017326331","245896411","161289202","779665832","246925129"
"20234","A","골목상권","3110009","자하문터널","2561407792","650538177","314626483","188497783","331895713","431164413","104373627","74485161","358804733","107021702"
"20234","A","골목상권","3110008","배화여자대학교(박노수미술관)","6224813584","1562886178","750027657","457164586","786043717","1046036453","238652465","182664619","943988068","257349841"
"20234","A","골목상권","3110007","사직공원(한국사회과학도서관)","6470059235","1698107286","777840948","476824359","842716727","1067694492","232835515","195464196","905511506","273064206"
"20234","A","골목상권","3110006","부암동주민센터","1940079660","491926934","239390891","143535126","254076343","330198770","80828910","56091008","262605057","81426621"
"20234","A","골목상권","3110005","세검정","4086655241","1031856576","507256457","303778035","520952902","688253614","171956185","119938696","569997496","172665280"
"20234","A","골목상권","3110004","대신고등학교","6122881668","1664003676","725121797","433725305","812342374","976117182","203981245","185350393","863748316","258491380"
"20234","A","골목상권","3110003","세검정초등학교","5091729828","1275658271","632391899","374324137","649051941","866738875","211823160","147126501","717360485","217254559"
"20234","A","골목상권","3110002","독립문역 1번","3326782762","814281980","398377866","234160881","414881679","585104377","115923075","93687213","527679183","142686508"
"20234","A","골목상권","3110001","이북5도청사","2580948514","649751401","320015034","187832611","334420012","442214143","106952810","73437612","356342314","109982577"
"20233","A","골목상권","3111090","강일동주민센터","1864154895","517459960","219940376","121444126","250751321","287133272","61622405","54786786","272856647","78160002"
"20233","A","골목상권","3111089","상일여고(상일초등학교)","3046406493","803007618","366404178","209606737","400182149","509249680","101165585","88025469","434937361","133827716"
"20233","A","골목상권","3111088","고덕동성당","2756654153","785007376","324446000","182771039","384596439","425440465","90085370","82160151","367571415","114575898"
"20233","A","골목상권","3111087","고덕중학교(고덕2동주민센터)","1643142297","519515501","187956418","106462913","254646925","236137412","50065830","51313346","172953084","64090868"
"20233","A","골목상권","3111086","한영중고","4974821603","1266592642","604126248","341811414","623504237","829624816","170439215","140753826","775870608","222098597"
"20233","A","골목상권","3111085","묘곡초등학교(고덕아이파크아파트)","7288484301","1991191200","863067567","499988056","978856794","1171924060","237008089","217470759","1019397398","309580378"
"20233","A","골목상권","3111084","길동신동아아파트","6585368481","1730659664","794182921","466288364","846823615","1066366769","250202738","194546511","963137445","273160454"
"20233","A","골목상권","3111083","GS강동자이아파트","11525359495","2955086696","1401665921","825504264","1459783574","1914743664","446068044","334850211","1701590298","486066823"
"20233","A","골목상권","3111082","중앙보훈병원","4636122120","1186581491","560883108","326521994","589053036","783124146","166719934","132801023","689162880","201274508"
"20233","A","골목상권","3111081","둔촌푸르지오아파트","5440079158","1410655547","657356511","384484731","698192337","903423746","200651587","158110193","796195579","231008927"
"20233","A","골목상권","3111080","굽은다리역 3번","8266581056","2167645553","1010674603","578439363","1067361761","1349924795","313131011","239794570","1181973913","357635487"
"20233","A","골목상권","3111079","둔촌고등학교(둔촌중학교)","9930123184","2533359320","1203886743","705495315","1261590572","1665106389","379345017","286975480","1474469582","419894766"
"20233","A","골목상권","3111078","굽은다리역 4번","16224957347","4090158993","2001977385","1195911399","2037197818","2716921144","695669625","471946466","2343502278","671672239"
"20233","A","골목상권","3111077","길동주민센터(강동도서관)","22999407085","5716199274","2828560316","1714496362","2833614879","3861586695","983527602","670395365","3441988197","949038395"
"20233","A","골목상권","3111076","둔촌2동주민센터","10046125541","2578497378","1221755890","719691891","1279719015","1667261156","397136637","292293898","1470254439","419515237"
"20233","A","골목상권","3111075","굽은다리역 2번","12232962648","3213001968","1491895084","893737826","1594376863","2009901674","481583840","366278683","1668820820","513365890"
"20233","A","골목상권","3111074","명일역 1번","10162312262","2645672115","1229507967","731379911","1315253430","1689364656","371354530","301839785","1443341430","434598438"
"20233","A","골목상권","3111073","둔촌동역 1번(한산중학교)","15864339540","3937350134","1942126359","1167530513","1961614680","2690458881","651636650","460783460","2390755453","662083410"
"20233","A","골목상권","3111072","굽은다리역 1번(십자성마을)","17217120041","4529270133","2110963803","1296888637","2248113504","2812161113","728136341","522220725","2261824703","707541082"
"20233","A","골목상권","3111071","천동초등학교","9377253965","2336421613","1167760424","723227666","1166940148","1576478044","433739383","276663337","1313174401","382848949"
"20233","A","골목상권","3111070","천호초등학교","11143691123","3056827173","1337176374","808693797","1507201594","1777944100","408187205","344853475","1438062429","464744976"
"20233","A","골목상권","3111069","천호1동주민센터","15190096664","4256268466","1818158017","1110832628","2088814086","2375056464","559762883","477172427","1875447515","628584178"
"20233","A","골목상권","3111068","강동성심병원","8337247094","1897272532","1042903109","695567728","934273393","1449381834","405783204","243444830","1328821254","339799210"
"20233","A","골목상권","3111067","강동구립성내도서관","18910340757","4585983072","2336817544","1451122485","2281990254","3254728864","815592795","552954781","2842282716","788868246"
"20233","A","골목상권","3111066","암사동성당(효정하나플러스아파트)","14732381234","3985727171","1767049361","1066360500","1965191624","2378464689","530397800","454304478","1966598542","618287069"
"20233","A","골목상권","3111065","천일초등학교","10667301821","3164330022","1262258944","781319957","1534626458","1582931398","373726342","347435808","1181514889","439158003"
"20233","A","골목상권","3111064","둔촌동역 4번","10222677341","2544401875","1271307749","755183023","1279372463","1753746114","441539723","296872321","1452342743","427911330"
"20233","A","골목상권","3111063","강동구립 천호도서관","13941989594","3821349419","1695297532","1089555249","1866749561","2200731292","572280754","440631264","1680596922","574797601"
"20233","A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","8381755707","2001579478","1048149465","629231677","1010575988","1452628281","381789123","238996487","1271327220","347477988"
"20233","A","골목상권","3111061","암사역 1번","18645105990","4821349815","2259039128","1356919174","2382402908","3095386266","712406465","559199282","2676302913","782100039"
"20233","A","골목상권","3111060","암사역 2번(서울강동초등학교)","18155703293","4849292278","2195302883","1335050651","2387637320","2966309384","680742700","558088869","2419545034","763734174"
"20233","A","골목상권","3111059","강동역 4번(강풀만화거리)","20891825116","5346891924","2569105571","1601826283","2634198553","3505753965","864262182","632305500","2858186273","879294865"
"20233","A","골목상권","3111058","성내중학교","9257071575","2347134304","1138301919","677220887","1169200629","1583946739","366443516","274027758","1306213119","394582704"
"20233","A","골목상권","3111057","천호공원(해공체육문화센터)","10289535879","2886574229","1247137680","761450308","1418522891","1627187996","391346277","323966595","1200840731","432509172"
"20233","A","골목상권","3111056","천호태영아파트","5095852575","1383448133","630259774","402281667","676458350","820168496","218900926","161102375","589612128","213620726"
"20233","A","골목상권","3111055","선사초등학교","3980141247","1008751893","484681396","282261532","497523387","663961798","155929846","114721876","604286159","168023360"
"20233","A","골목상권","3111054","암사역 4번(삼성광나루아파트)","6929343389","1758444254","837249989","488650037","862038330","1153172038","263564006","200546198","1074361678","291316859"
"20233","A","골목상권","3111053","성내천어린이공원(하니사랑길)","9500311112","2226890402","1189752910","715576192","1127894998","1670495852","432847968","268529742","1471055548","397267500"
"20233","A","골목상권","3111052","암사역 3번(천호동자전거거리)","11284103953","2852076960","1373044635","826478325","1404730200","1918117501","433457547","334189796","1662679010","479329979"
"20233","A","골목상권","3111051","천호역 6번","11187597702","3168758824","1338292838","825645180","1531688258","1734545062","403953934","356936353","1360066272","467710981"
"20233","A","골목상권","3111050","강동구청(강동구청역 2번)","5621352536","1462973265","675136385","407763277","719995989","934038706","205520907","168264625","810198258","237461124"
"20233","A","골목상권","3111049","천호지구대(천호동자전거거리)","8840574556","2373876571","1080135806","659100753","1158437184","1445068896","343649541","274524459","1131794375","373986971"
"20233","A","골목상권","3111048","천호역 1번(천호문구완구거리)","5900235274","1630846534","715827530","436722645","789661704","939042144","226217237","185487484","730043178","246386818"
"20233","A","골목상권","3111047","마천1치안센터","8604176402","2452384735","1016492249","600460957","1214132463","1326912339","301631078","260778691","1078355416","353028474"
"20233","A","골목상권","3111046","마천역(마천초등학교)","13052187984","3741798788","1542278033","924286650","1860492899","2007904703","467247289","398800202","1578473096","530906324"
"20233","A","골목상권","3111045","개미어린이공원","5205330494","1457746656","623109093","374212314","728781410","821449600","195651601","158156345","631982410","214241065"
"20233","A","골목상권","3111044","남천초등학교","7488637963","2065573613","898939487","537426791","1037146604","1198186056","285819341","224060053","933606918","307879100"
"20233","A","골목상권","3111043","마천공원","5899981607","1501090824","726391109","431129396","761928451","1005707961","244516638","171056876","810373899","247786453"
"20233","A","골목상권","3111042","거여역 1번(거여공원)","10659481642","2813235434","1297825782","767260557","1405319235","1737833420","427947855","313381461","1453491548","443186350"
"20233","A","골목상권","3111041","거여역 8번","2863290720","799565329","340154385","198682266","388717759","442294945","98194184","85944890","388418027","121318935"
"20233","A","골목상권","3111040","거여초등학교","6160980119","1532348261","754800771","440000883","768970132","1046080051","247689322","175967762","936462580","258660357"
"20233","A","골목상권","3111039","벌말어린이공원","8461707750","2099404414","1037323311","602452543","1053336632","1441179572","338446809","241217107","1291618297","356729065"
"20233","A","골목상권","3111038","보인중학교","7691604302","1917431153","939765564","543081205","954946675","1295376454","302413157","218609722","1194654106","325326266"
"20233","A","골목상권","3111037","Sh수협은행 오금동금융센터(아랫말어린이공원)","4531736897","1121306350","553718588","319190419","559072477","765759988","179604402","129255521","714435989","189393163"
"20233","A","골목상권","3111036","투구봉어린이공원","5649273062","1431321529","685852095","396795113","712909562","964829164","201849015","164032505","845686591","245997488"
"20233","A","골목상권","3111035","오금공원(오주중학교)","7449449790","1834584958","910070239","527053976","917988808","1271476842","290916584","211717646","1170309254","315331483"
"20233","A","골목상권","3111034","오동나무공원(송파레미니스1단지)","6616465656","1600626760","811864409","468719220","803414711","1143519393","261586621","186762002","1059439597","280532943"
"20233","A","골목상권","3111033","문정동성당","4502016202","1120737097","548495296","321038654","561270518","781223664","168060804","129891719","677093020","194205430"
"20233","A","골목상권","3111032","방이역 1번","9352098605","2201492262","1157730491","686338635","1141669138","1702193194","362557905","260641379","1425065942","414409659"
"20233","A","골목상권","3111031","장지동주민센터(한림연예예술고교)","8282430347","2025307742","1009215128","591757079","1007504306","1438515332","315670060","237398844","1302857923","354203933"
"20233","A","골목상권","3111030","방이역 2번","5716303961","1379883006","709330116","425120017","717543693","1025489032","228134954","161336947","817583142","251883054"
"20233","A","골목상권","3111029","오금역 4번","6315447986","1548924151","772084638","438010150","754508665","1062821252","243412270","180598119","1045317072","269771669"
"20233","A","골목상권","3111028","문현중학교(장지역 1번)","7560593262","1817795276","927657334","558356767","907285541","1311154457","314470845","215626199","1192366980","315879863"
"20233","A","골목상권","3111027","문정초등학교","11623002495","2828793854","1418144219","845748328","1410504981","2043982915","432863319","337330042","1801822204","503812633"
"20233","A","골목상권","3111026","문정역 2번","10190324037","2416642558","1251273250","753437848","1201780747","1782960954","420780961","290618804","1644290357","428538558"
"20233","A","골목상권","3111025","경찰병원역 3번","10408713340","2526641233","1261610876","729470843","1236838441","1786198462","380641672","297691410","1740934116","448686287"
"20233","A","골목상권","3111024","경찰병원역 4번(건너말공원)","7344330637","1784749098","897734730","536322763","884394168","1279338177","282315327","213666571","1151232836","314576967"
"20233","A","골목상권","3111023","문정역 1번","7603477861","1838116064","924864820","554138525","914617537","1340873538","281648973","221031555","1200943160","327243689"
"20233","A","골목상권","3111022","석촌중학교(방이육교)","12411046506","3008382216","1530486635","907195011","1515427465","2195438133","471724095","356406299","1878074365","547912287"
"20233","A","골목상권","3111021","방이역 4번","16960682487","4006599097","2092031022","1239373609","2021364135","3010153740","674894408","481293630","2704278834","730694012"
"20233","A","골목상권","3111020","방이동고분군(방산고등학교)","7156819640","1681748275","881108101","520431919","858403077","1302161344","263579542","200016545","1129528781","319842056"
"20233","A","골목상권","3111019","한성백제역 3번","13502136915","3182416728","1666293375","1010866310","1582943894","2372799699","561675234","390795077","2165325901","569020697"
"20233","A","골목상권","3111018","풍납초등학교(풍납백제문화공원)","5939753733","1689724340","703386489","423443878","816714856","896150854","212479412","184560352","769790562","243502990"
"20233","A","골목상권","3111017","송파나루역 3번","8807816040","2145203122","1080873066","649676187","1061923133","1543465600","334344287","259969570","1349869196","382491879"
"20233","A","골목상권","3111016","송파역 2번","8846693445","2170863799","1084696422","630062181","1081684697","1531615630","336866659","252188470","1372614804","386100783"
