"기준_년분기_코드","행정동_코드","행정동_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20221","11680","강남구","2336292738000","36917710000","25205260000","9928580000","151787801000","26501903000","28622019000","6613096000","1107184900000","878211630000","65319839000"
"20221","11650","서초구","596366895000","20047365000","3612248000","15315204000","74614128000","5998865000","11810796000","2981410000","251367750000","176561864000","34057265000"
"20221","11620","관악구","96838207000","28019445000","2236083000","1665405000","14446829000","2651000000","13743302000","2853872000","5639110000","3868973000","21714188000"
"20221","11590","동작구","144887601000","22242039000","788341000","1121267000","14465406000","77861147000","3585845000","1410144000","5142503000","2872736000","15398173000"
"20221","11560","영등포구","254923654000","26746765000","3563170000","2402364000","18227018000","93621182000","2871977000","2443961000","35816623000","36788730000","32441864000"
"20221","11545","금천구","59631708000","15039159000","13431140000","989689000","7332521000","3442882000","1261213000","916544000","5072073000","1880642000","10265845000"
"20221","11530","구로구","1240313685000","24183841000","1029666000","2122169000","19547307000","2995006000","3249239000","1543844000","1167706440000","2533442000","15402731000"
"20221","11500","강서구","176633491000","31485472000","4582565000","2153919000","46849008000","20998633000","5489794000","2456415000","20928106000","15474868000","26214711000"
"20221","11470","양천구","264194023000","26303705000","1098862000","1244964000","17366090000","7162484000","10970263000","1313471000","180424436000","3197002000","15112746000"
"20221","11440","마포구","1002806919000","27160737000","5648608000","2756122000","16447610000","3288881000","7669009000","4661471000","889528064000","7479184000","38167233000"
"20221","11410","서대문구","133884343000","14915620000","930990000","829780000","91376614000","2517976000","2842057000","1081879000","3121787000","2721315000","13546325000"
"20221","11380","은평구","73677548000","20776228000","3153677000","1763612000","16320763000","3797412000","3920275000","1554383000","3845742000","2961503000","15583953000"
"20221","11350","노원구","103436633000","36467624000","1183247000","1659608000","15566506000","3519815000","7411229000","1696197000","12347882000","4008264000","19576261000"
"20221","11320","도봉구","41451493000","13527721000","612087000","966297000","5804505000","4608659000","2019193000","751490000","2459774000","1523239000","9178528000"
"20221","11305","강북구","49010261000","14005816000","1157593000","1088000000","9101246000","3452370000","1369662000","1550046000","3084747000","2375150000","11825631000"
"20221","11290","성북구","66493355000","20306122000","1343195000","1087707000","8708988000","5407805000","3604479000","1261555000","6368722000","2654477000","15750305000"
"20221","11260","중랑구","55422406000","17804278000","1057725000","1303723000","10374268000","3927081000","2402584000","1341401000","3124233000","2325559000","11761554000"
"20221","11230","동대문구","78353536000","25597256000","1847523000","1494029000","20085225000","6087111000","2299044000","1044729000","3584299000","1910414000","14403906000"
"20221","11215","광진구","74897944000","18667844000","2616799000","1848391000","11151625000","5411447000","2806607000","2591745000","5274123000","3621497000","20907866000"
"20221","11200","성동구","72285116000","19280536000","2047265000","1252853000","11876958000","6718420000","3397131000","1591332000","4104161000","3457351000","18559109000"
"20221","11170","용산구","216599822000","120741447000","2260224000","16326789000","4629527000","2080968000","1181653000","1943638000","18285756000","28177112000","20972708000"
"20221","11140","중구","2315028971000","35356133000","5617799000","7530865000","12041069000","319639135000","25307529000","1476954000","1846069357000","38960120000","23030010000"
"20221","11110","종로구","312455980000","12406032000","7067154000","1502402000","18482448000","1707475000","5579478000","2243161000","160180484000","74347538000","28939808000"
"20214","11740","강동구","162357215000","21827379000","2296494000","1767300000","18276944000","3685237000","5186546000","2081496000","84028313000","3365067000","19842439000"
"20214","11710","송파구","188059227000","38436595000","8141425000","5872054000","38322572000","11277228000","9360033000","3965239000","27401607000","7671163000","37611311000"
"20214","11680","강남구","2374179110000","39821285000","26537133000","10092827000","134509098000","30774553000","28666982000","9026719000","1132838192000","884063082000","77849239000"
"20214","11650","서초구","566870263000","21366175000","4639814000","13738341000","66131460000","7554860000","11934624000","4251033000","217542690000","179297510000","40413756000"
"20214","11620","관악구","102485027000","27301280000","3194972000","1703806000","15055511000","2919969000","13898005000","3673550000","6107043000","4198710000","24432181000"
"20214","11590","동작구","161119025000","21953240000","1118372000","1349666000","15390709000","89846910000","3867886000","1926994000","5013311000","3106889000","17545048000"
"20214","11560","영등포구","316299707000","26036430000","4603534000","2665861000","18685551000","147267516000","2821297000","3449767000","36358458000","37346786000","37064507000"
"20214","11545","금천구","106122987000","15113900000","19373880000","37806801000","8094222000","3687516000","1506902000","1301219000","5456135000","2038567000","11743845000"
"20214","11530","구로구","1231033797000","24950256000","1454839000","2352901000","20888125000","3501698000","3385968000","2200947000","1151407211000","3009167000","17882685000"
"20214","11500","강서구","201714731000","31586736000","5992424000","2472681000","62234062000","20839598000","5678312000","3383556000","21556285000","17889947000","30081130000"
"20214","11470","양천구","283105167000","26242646000","1367847000","1647453000","17647413000","7495934000","10965294000","1732628000","195867629000","3480598000","16657725000"
"20214","11440","마포구","1030939958000","28076937000","6855443000","3392809000","16562000000","3725378000","8193336000","6183297000","905507058000","8478060000","43965640000"
"20214","11410","서대문구","127072815000","14438769000","1182798000","1085346000","81479814000","2794125000","3115022000","1354367000","3448683000","2853544000","15320347000"
"20214","11380","은평구","79144765000","20652315000","4295249000","2059852000","16426559000","4428951000","4209088000","2057606000","4366462000","3202608000","17446075000"
"20214","11350","노원구","109424332000","36941664000","1528568000","1863759000","15536985000","3885198000","7130564000","2332365000","14011345000","4233228000","21960656000"
"20214","11320","도봉구","44168460000","13404743000","786878000","1058831000","6259250000","4899121000","2125493000","1079469000","2653063000","1589423000","10312189000"
"20214","11305","강북구","53038871000","13767905000","1632649000","1202286000","9500230000","3970564000","1373125000","2204641000","3429069000","2448006000","13510396000"
"20214","11290","성북구","70795747000","20097152000","1839731000","1325904000","9303166000","6113207000","3257367000","1709087000","6528549000","2712775000","17908809000"
"20214","11260","중랑구","59351068000","17236976000","1224742000","2019731000","10864311000","4241900000","2568549000","1909739000","3462656000","2494084000","13328380000"
"20214","11230","동대문구","84605930000","26055868000","2750162000","1784638000","21037130000","6770276000","2382925000","1437099000","4006571000","2093757000","16287504000"
"20214","11215","광진구","81262794000","18603466000","3506226000","2173629000","11746251000","5900470000","2922482000","3336150000","5254766000","4052419000","23766935000"
"20214","11200","성동구","79126138000","18831022000","2753687000","1690928000","11499334000","9283933000","3642907000","2137798000","4841145000","3719564000","20725820000"
"20214","11170","용산구","243734024000","122346553000","3097582000","17678898000","4762857000","3675874000","1354095000","2737812000","34768054000","28446178000","24866121000"
"20214","11140","중구","2403450402000","38108976000","8195504000","7965217000","12495692000","369920892000","24098564000","2112380000","1874974791000","37718755000","27859631000"
"20214","11110","종로구","345291403000","13498713000","11714450000","1810217000","19588752000","1874256000","2608535000","2868237000","182009873000","74441446000","34876924000"
"20213","11740","강동구","152414808000","23454735000","1714286000","1648926000","17198010000","3729150000","5446878000","1300170000","77311558000","3163875000","17447220000"
"20213","11710","송파구","170173659000","40450784000","5719630000","6270236000","34844535000","10806592000","9623146000","2407368000","22236703000","6967512000","30847153000"
"20213","11680","강남구","2187039143000","39645100000","19732086000","8981877000","125483480000","28143728000","31323057000","4929313000","1031301454000","837615401000","59883647000"
"20213","11650","서초구","520781246000","21967739000","3628800000","12096510000","62581319000","7366822000","12825222000","1939110000","196402679000","170857907000","31115138000"
"20213","11620","관악구","96343781000","29770535000","2181466000","1879696000","14006153000","2903311000","13508441000","2217067000","5342482000","4030287000","20504343000"
"20213","11590","동작구","148129505000","22865815000","739788000","1341978000","14851435000","80333102000","3985924000","1153261000","5504065000","2840125000","14514012000"
"20213","11560","영등포구","308583694000","28804500000","3465787000","2403201000","18040676000","153961188000","2864650000","1950560000","32570318000","35325967000","29196847000"
"20213","11545","금천구","105042039000","15912341000","11486385000","48130549000","7621683000","3531402000","1223522000","813296000","4462101000","1875404000","9985356000"
"20213","11530","구로구","1111721906000","25850180000","1171575000","2344333000","18588388000","3296000000","3395463000","1344679000","1038345438000","2516740000","14869110000"
"20213","11500","강서구","182233154000","33550571000","4679691000","2369380000","54969406000","17528126000","5719771000","1984394000","18065080000","17553591000","25813144000"
"20213","11470","양천구","273871559000","28174390000","1066843000","1580789000","16612381000","6507662000","12179523000","1157813000","188743025000","3104707000","14744426000"
"20213","11440","마포구","976339983000","28108930000","5466616000","3014163000","15467146000","3428418000","8169963000","3175443000","868819372000","7497502000","33192430000"
"20213","11410","서대문구","119722920000","15074465000","985025000","987993000","77744385000","2692091000","2899265000","838312000","2980098000","2734246000","12787040000"
"20213","11380","은평구","75823673000","22496557000","3432750000","2121287000","15547137000","4230961000","4158885000","1205952000","3994844000","3016521000","15618779000"
"20213","11350","노원구","101729334000","36566883000","1205272000","1844498000","14985174000","3707821000","7847913000","1413205000","11203281000","4122612000","18832675000"
"20213","11320","도봉구","43090890000","14692843000","570025000","1168656000","5843426000","4686393000","2145193000","711851000","2416350000","1538305000","9317848000"
"20213","11305","강북구","50752089000","15173725000","1358237000","1431103000","8972685000","3860876000","1386341000","1280029000","2878195000","2406530000","12004368000"
"20213","11290","성북구","67821028000","21558734000","1405531000","1380832000","8658562000","6119960000","3871763000","1030988000","5928550000","2568044000","15298064000"
"20213","11260","중랑구","56582018000","18155995000","906639000","1699683000","10467176000","4158467000","2545566000","1173259000","3481853000","2391032000","11602348000"
"20213","11230","동대문구","81240912000","27852972000","2043347000","1797865000","20590249000","6200838000","2372177000","842473000","3679206000","1968755000","13893030000"
"20213","11215","광진구","74577971000","20013995000","2856999000","2147781000","11101216000","5661045000","3029291000","1988937000","4827032000","3815836000","19135839000"
"20213","11200","성동구","71492554000","19855605000","1893771000","1755442000","10582723000","7801404000","3627726000","1379305000","4144714000","3220760000","17231104000"
"20213","11170","용산구","247057188000","133564330000","2094041000","20163363000","4649152000","3582886000","1203013000","1332988000","33764885000","28067696000","18634834000"
"20213","11140","중구","2123566170000","36607132000","5468500000","7322112000","11486435000","320267958000","19832087000","1257052000","1666613804000","33962597000","20748493000"
"20213","11110","종로구","314872242000","13043329000","10214278000","1427633000","18246124000","1028741000","5320226000","1566243000","166969369000","70380970000","26675329000"
"20212","11740","강동구","161357196000","20763589000","2221257000","1699708000","16981411000","3634650000","4802644000","1601914000","87799667000","3157291000","18695065000"
"20212","11710","송파구","173237398000","38083047000","7029471000","5644031000","34577258000","10630796000","8959526000","2992408000","23719326000","7090254000","34511281000"
"20212","11680","강남구","2120695056000","39183486000","22608945000","9012687000","126564332000","30608597000","27329390000","6815002000","973890582000","814764064000","69917971000"
"20212","11650","서초구","543655033000","21571688000","4385613000","12148189000","63326918000","7109527000","12112494000","2833603000","215309769000","168113936000","36743296000"
"20212","11620","관악구","97017559000","27249063000","2732730000","1734708000","13746006000","2617198000","13688991000","2723604000","5973223000","4053924000","22498112000"
"20212","11590","동작구","149182320000","21341786000","994091000","1266652000","14488404000","81218171000","3956693000","1481461000","5211864000","2927523000","16295675000"
"20212","11560","영등포구","339440941000","25997797000","4033787000","2564254000","17820723000","177716010000","2827964000","2692633000","35425929000","36056123000","34305721000"
"20212","11545","금천구","111311988000","14419744000","15389025000","49853688000","7543673000","3606136000","1254038000","1012335000","5150273000","1880273000","11202803000"
"20212","11530","구로구","901197831000","24745217000","1726580000","2330272000","20169742000","3180499000","3246595000","1829614000","824194379000","2778924000","16996009000"
"20212","11500","강서구","195887532000","30221180000","5340744000","2131783000","60147342000","22880916000","5554421000","2549320000","20995342000","17920467000","28146017000"
"20212","11470","양천구","288602756000","25740257000","1395236000","1460776000","16327255000","5895297000","10100705000","1386847000","207421052000","3182587000","15692744000"
"20212","11440","마포구","1075300352000","27169199000","6160861000","2803347000","15396002000","3301793000","7781172000","4657566000","960326195000","7885542000","39818675000"
"20212","11410","서대문구","125087335000","13593117000","1089659000","1243624000","81940212000","2656356000","3068247000","1153386000","3201561000","2729347000","14411826000"
"20212","11380","은평구","74609996000","19705140000","3822852000","1845461000","15676700000","4088676000","4081531000","1492968000","4303813000","3009878000","16582977000"
"20212","11350","노원구","103477374000","35893891000","1577182000","1622316000","14875427000","3363805000","6849318000","1842753000","12933924000","4019863000","20498895000"
"20212","11320","도봉구","42510768000","13421239000","768786000","1098684000","5788864000","4258388000","2100087000","876403000","2653118000","1463158000","10082041000"
"20212","11305","강북구","50190908000","13544617000","1703935000","1252826000","8674821000","3683083000","1357654000","1501680000","3255094000","2534066000","12683132000"
"20212","11290","성북구","67968262000","19844451000","1845674000","1317535000","8941999000","5764471000","3270703000","1336990000","6156886000","2443579000","17045974000"
"20212","11260","중랑구","56221254000","16599274000","1210114000","1430805000","10626825000","3995359000","2636443000","1387214000","3593634000","2370040000","12371546000"
"20212","11230","동대문구","79892156000","25628331000","2615600000","1613537000","20255924000","5602684000","2211023000","1069898000","3604162000","1941348000","15349649000"
"20212","11215","광진구","76725196000","18922141000","3423196000","2011558000","10702979000","5085786000","2938043000","2774204000","5398047000","4069149000","21400093000"
"20212","11200","성동구","74658823000","18507788000","2423273000","1525913000","10207083000","9037503000","3425854000","1822664000","4528665000","3387595000","19792485000"
"20212","11170","용산구","240154249000","124206992000","2326805000","20729803000","4507959000","4288938000","1322754000","1781640000","31253990000","28614507000","21120861000"
"20212","11140","중구","2138159448000","35864827000","6987040000","7216046000","12001220000","339445454000","20174521000","1744977000","1655646925000","34607907000","24470531000"
"20212","11110","종로구","313725296000","12971311000","12146313000","1344076000","18234647000","874820000","2926110000","2120819000","160383571000","71515955000","31207674000"
"20211","11740","강동구","160544450000","20310038000","1612455000","1564963000","15655127000","2796331000","4508645000","1420650000","93806435000","2726457000","16143349000"
"20211","11710","송파구","152988460000","36555687000","5807563000","5072423000","32131064000","9042077000","8018030000","2390560000","19194372000","6088298000","28688386000"
"20211","11680","강남구","2039240602000","35034687000","18789043000","9564950000","129378695000","31559835000","25806083000","5772602000","961824302000","762610673000","58899732000"
"20211","11650","서초구","522218413000","19326007000","3295372000","11735873000","62884557000","6422094000","11366984000","2521249000","209326405000","165269270000","30070602000"
"20211","11620","관악구","87993895000","25864847000","2055132000","1572375000","12670431000","2384625000","13337924000","2244138000","4789169000","3623256000","19451998000"
"20211","11590","동작구","129112366000","21097877000","753724000","1075495000","13302657000","68173919000","3374369000","1162748000","3814201000","2595850000","13761526000"
"20211","11560","영등포구","308364753000","25710543000","3070017000","2439978000","16309894000","163456816000","2759278000","2110323000","28333681000","35109626000","29064597000"
"20211","11545","금천구","87874008000","13408279000","13365406000","34319948000","6428074000","2851286000","1302218000","827957000","4024017000","1700036000","9646787000"
"20211","11530","구로구","863328342000","23708948000","1360388000","2079547000","18418835000","2779009000","3176251000","1433254000","793577420000","2488128000","14306562000"
"20211","11500","강서구","169003489000","29491915000","3741855000","2050646000","51761184000","18825347000","5250448000","2041937000","16757204000","15962498000","23120455000"
"20211","11470","양천구","274780726000","24783709000","1030427000","1225049000","15228439000","5275558000","9600263000","1125163000","200191247000","2931166000","13389705000"
"20211","11440","마포구","1034009167000","24224681000","4421042000","2849461000","13992016000","2803280000","7185098000","3303279000","935956140000","6712544000","32561626000"
"20211","11410","서대문구","109165000000","12717036000","843547000","954823000","71451672000","2153698000","2635536000","970167000","2697745000","2500978000","12239798000"
"20211","11380","은평구","66955061000","18785578000","2479665000","1692923000","14487052000","3848128000","3828773000","1314191000","3526121000","2740778000","14251852000"
"20211","11350","노원구","92961104000","33906237000","1137404000","1435663000","14130174000","2934259000","6585992000","1484773000","10806846000","3509732000","17030024000"
"20211","11320","도봉구","38482459000","12998299000","559157000","1084840000","5361416000","3732257000","2099530000","702715000","2143206000","1369591000","8431448000"
"20211","11305","강북구","44904206000","12926257000","1260229000","1338727000","7891465000","3096053000","1296607000","1386597000","2696349000","2246576000","10765346000"
"20211","11290","성북구","60954158000","18342573000","1309231000","1262842000","8147220000","5193569000","3753206000","1087129000","5505408000","2238748000","14114232000"
"20211","11260","중랑구","50560026000","15762714000","944085000","1352803000","9557871000","3470331000","2529342000","1157508000","3154570000","2155267000","10475535000"
"20211","11230","동대문구","73144541000","24259059000","1843113000","1315525000","20167950000","5069727000","2149734000","867748000","2870349000","1620946000","12980390000"
"20211","11215","광진구","65426326000","16964026000","2487965000","2049545000","9337855000","4565043000","2746401000","2015634000","4320905000","3406754000","17532198000"
"20211","11200","성동구","64429131000","17278649000","1718042000","1180684000","9591121000","8159312000","3229363000","1342071000","3275088000","2896817000","15757984000"
"20211","11170","용산구","227981885000","124617296000","1920382000","22150326000","4173796000","4627062000","1140827000","1194240000","23732548000","27949331000","16476077000"
"20211","11140","중구","2018888827000","32187715000","5501175000","6357946000","10726459000","281704463000","18578378000","1165093000","1613115700000","29982883000","19569015000"
"20211","11110","종로구","289596294000","10902345000","8866877000","1058620000","17064226000","874953000","6250797000","1562140000","156433580000","61673701000","24909055000"
